id,date,primary_type,description,latitude,longitude
f8e80c9da8,2019-07-28 08:06:00,THEFT,$500 AND UNDER,41.71300527990792,-87.70594839326691
5bd6089ea9,2023-02-17 00:52:00,ASSAULT,SIMPLE,41.984690977150514,-87.77953241284588
588bdaa4aa,2022-01-31 06:45:00,BURGLARY,FORCIBLE ENTRY,41.91325014631636,-87.77811294691806
ce1f5ca4d9,2022-02-06 23:06:00,THEFT,$500 AND UNDER,41.89203005542369,-87.86022626764648
9c37e3926d,2020-07-20 16:49:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.93349955749331,-87.50965291798502
91b0b6ed89,2022-12-14 23:30:00,THEFT,OVER $500,42.03896892086657,-87.59388769118895
0be67a41d7,2017-01-16 14:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.90206406923056,-87.74213379848639
f49e3661eb,2022-05-14 02:24:00,CRIMINAL DAMAGE,TO PROPERTY,41.67894336375707,-87.77766701194912
577e1147e0,2019-07-30 23:10:00,BURGLARY,UNLAWFUL ENTRY,41.84683826670767,-87.81633426930303
6ae2d5d233,2022-07-15 20:03:00,ASSAULT,SIMPLE,41.834497364619885,-87.72287182039365
24e3758fac,2019-05-20 07:17:00,ASSAULT,SIMPLE,41.87978446480967,-87.61650655808141
bf4c78fa1d,2021-09-22 23:08:00,THEFT,OVER $500,41.665910723194365,-87.66636451487611
c595ab4c66,2019-10-20 19:41:00,BURGLARY,FORCIBLE ENTRY,41.87593176513734,-87.70139860513787
25c2156558,2022-10-21 07:52:00,BURGLARY,FORCIBLE ENTRY,41.878144590456905,-87.83702928764268
fe47b51a25,2017-06-17 06:37:00,ASSAULT,SIMPLE,41.64776982611609,-87.66683501818481
5f1a39c256,2016-03-05 19:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.62186210038063,-87.7365884724292
be1b90c15f,2021-07-07 23:33:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.986451829639606,-87.87440641567791
61ce418669,2022-12-11 11:54:00,CRIMINAL DAMAGE,TO PROPERTY,41.67912082771069,-87.76761114604048
ebfe3f884e,2020-10-02 16:01:00,ASSAULT,SIMPLE,41.78780718059174,-87.73029121879833
08b19e2efd,2016-07-30 14:41:00,BURGLARY,UNLAWFUL ENTRY,42.02232871464033,-87.93230250243354
ac6ba72ae1,2023-08-02 07:23:00,ASSAULT,SIMPLE,42.02169383738955,-87.56704416701983
8946dfec91,2016-08-19 07:46:00,ASSAULT,AGGRAVATED,41.711806006792145,-87.85819615866225
964f8d3d04,2018-12-03 22:48:00,BATTERY,SIMPLE,41.9063813468015,-87.53603195835954
265cec0162,2019-05-25 14:26:00,THEFT,$500 AND UNDER,41.954676941753924,-87.8621921586514
f67a716b36,2022-11-27 20:16:00,ASSAULT,SIMPLE,42.03808368729579,-87.88938200456579
ec4a146a37,2023-05-28 17:34:00,BATTERY,SIMPLE,41.94921669766182,-87.6995427438896
7dbed198bc,2023-08-15 16:19:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.673634739424095,-87.85513792375932
0e7bd86662,2021-05-20 12:35:00,BURGLARY,FORCIBLE ENTRY,41.98396180285703,-87.82877367512357
4e6e69e92d,2019-11-20 05:22:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.036145063225725,-87.90506737705994
923f1c3b08,2023-02-08 01:50:00,THEFT,OVER $500,41.95121480590787,-87.77173489899045
7eb76b8afb,2023-06-11 10:11:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784095871127064,-87.67902927230023
408d1f1a2b,2017-07-23 23:03:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.69703067833275,-87.57631873050445
fcec639f85,2017-07-04 01:52:00,BURGLARY,FORCIBLE ENTRY,41.72841362037711,-87.90914580546686
bc5aa02cd3,2022-06-03 01:41:00,ASSAULT,SIMPLE,41.961738859772524,-87.53435138573857
1b9b8a5bb1,2016-12-30 13:32:00,ASSAULT,AGGRAVATED,41.715606629546784,-87.94862295135151
7a0b0e7a18,2022-06-02 16:22:00,BATTERY,SIMPLE,41.60536707181689,-87.76172629168555
4b279b60eb,2021-01-21 00:12:00,CRIMINAL DAMAGE,TO VEHICLE,41.61666148907775,-87.57970352977425
140af4d3dd,2022-03-12 20:42:00,BURGLARY,FORCIBLE ENTRY,42.03512548766792,-87.8027388394304
4a72c4e6ef,2019-02-06 09:03:00,BURGLARY,UNLAWFUL ENTRY,41.63974114707081,-87.63397176613124
fca4443188,2017-02-18 16:49:00,BURGLARY,FORCIBLE ENTRY,41.917693687342286,-87.88484764526217
57a968baed,2018-03-12 10:01:00,BURGLARY,UNLAWFUL ENTRY,41.92626488560448,-87.67070638717506
e392e88750,2016-09-30 19:12:00,THEFT,OVER $500,41.92678196840543,-87.80340545986017
23b922cb40,2019-02-18 19:02:00,CRIMINAL DAMAGE,TO VEHICLE,41.882452824321106,-87.64286173069394
f6fa49e29c,2023-09-04 15:18:00,CRIMINAL DAMAGE,TO PROPERTY,41.83387354703291,-87.91576295529923
eb63970f21,2022-01-05 09:57:00,CRIMINAL DAMAGE,TO PROPERTY,41.64338352867284,-87.62208161199968
3ea04fb9dd,2022-03-18 21:23:00,BURGLARY,FORCIBLE ENTRY,41.90760094444952,-87.5789308366593
bc99930dee,2018-07-18 08:26:00,ASSAULT,AGGRAVATED,42.023574264131256,-87.83921520450099
4e74c7fdc3,2016-09-23 13:05:00,CRIMINAL DAMAGE,TO PROPERTY,41.85926582768009,-87.82563759384954
d76d74d9fb,2022-04-11 09:25:00,ASSAULT,SIMPLE,41.95614766739756,-87.79512513527628
9c2f746978,2022-03-28 04:06:00,BURGLARY,FORCIBLE ENTRY,42.02057518178871,-87.53872540179127
4dcb4c7ff0,2019-10-13 01:51:00,BATTERY,SIMPLE,41.65190511312178,-87.54116605148174
75e40b4c2d,2020-07-29 02:21:00,THEFT,OVER $500,41.84009921305233,-87.67687802333647
55a56b6514,2019-10-22 11:41:00,ASSAULT,SIMPLE,42.0266197559182,-87.64674933904529
aae5386b88,2020-03-23 14:18:00,ASSAULT,SIMPLE,41.69049671801051,-87.88418774288016
9c8583e95f,2017-11-06 06:10:00,THEFT,OVER $500,41.6857007439692,-87.78009698131162
e5846d09d3,2018-01-16 08:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.81652751205625,-87.72756013838229
9c55d4806e,2020-11-24 07:33:00,BURGLARY,UNLAWFUL ENTRY,41.78837446089154,-87.66880096459
100b17e4d3,2020-11-21 12:40:00,CRIMINAL DAMAGE,TO PROPERTY,41.624701151621245,-87.55547922378265
329b2f1054,2017-01-31 01:31:00,BURGLARY,FORCIBLE ENTRY,41.9372469732764,-87.65439075316377
396375dd38,2023-07-24 10:49:00,ASSAULT,SIMPLE,41.84655379407417,-87.8944092356649
331f3e8b95,2017-05-07 04:39:00,ASSAULT,SIMPLE,41.60644654943249,-87.71144849883056
c0ef0bf916,2017-05-19 17:59:00,NARCOTICS,POSS: HEROIN(WHITE),42.02350459785106,-87.7181115608874
318e049692,2020-05-22 19:57:00,BATTERY,SIMPLE,41.625307560931695,-87.58377044180803
d3c8be2d5f,2019-03-02 12:42:00,CRIMINAL DAMAGE,TO PROPERTY,41.87131363892654,-87.86183021239115
dc19077fa7,2021-04-28 08:08:00,THEFT,OVER $500,41.77333229704553,-87.66581090596672
02c19b1aa5,2018-09-20 22:49:00,BURGLARY,UNLAWFUL ENTRY,41.66128123912393,-87.51019578465866
65ff56bc5b,2022-10-17 18:56:00,BURGLARY,FORCIBLE ENTRY,41.650556520838656,-87.65588992302966
0bf0b787c0,2016-09-08 21:52:00,CRIMINAL DAMAGE,TO VEHICLE,41.655286817981626,-87.89439806938725
3a50b991e6,2016-01-20 06:14:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.99492280872583,-87.59744303339173
00c20980b8,2020-05-13 21:52:00,CRIMINAL DAMAGE,TO PROPERTY,42.002627193635085,-87.71355984963827
92385bff72,2020-09-02 05:31:00,ASSAULT,SIMPLE,41.819228650660904,-87.8328554233275
8b0bcc0d64,2022-04-06 20:17:00,BATTERY,SIMPLE,41.98130763162387,-87.87747563333362
6a56b3388f,2016-11-22 21:26:00,BURGLARY,UNLAWFUL ENTRY,41.72737764645417,-87.60107377027927
3d69d20d6e,2016-03-25 13:53:00,NARCOTICS,POSS: HEROIN(WHITE),41.7325182278998,-87.53878161728882
829fa58304,2022-01-31 00:23:00,BATTERY,SIMPLE,41.86252739209521,-87.78811077414413
9c9f86cf7e,2022-07-03 10:17:00,THEFT,OVER $500,42.02814918767204,-87.59951182643294
b5d648e090,2022-04-13 19:07:00,BURGLARY,FORCIBLE ENTRY,41.632725005108014,-87.56098081072001
96283b9cfa,2016-05-04 20:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69603153887622,-87.70363253688119
8ca567b219,2023-06-02 02:31:00,BATTERY,SIMPLE,41.649885665306876,-87.90470177386585
c0aab77608,2021-02-10 02:59:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.75181566208634,-87.62907244948265
bbed100268,2023-12-17 20:18:00,NARCOTICS,POSS: HEROIN(WHITE),41.810196821104675,-87.6014530151571
788ad441a3,2021-11-01 12:27:00,THEFT,$500 AND UNDER,42.017615455314015,-87.72092060942724
2fcf855ab2,2017-01-28 17:47:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.7611144818532,-87.92615215883202
151f5413d3,2016-04-15 08:21:00,THEFT,OVER $500,41.66683030478873,-87.76417245277017
3e6d964782,2023-07-04 23:35:00,CRIMINAL DAMAGE,TO VEHICLE,41.613108950093896,-87.67446633184937
28c3738e52,2023-10-04 19:31:00,CRIMINAL DAMAGE,TO PROPERTY,41.7474048695757,-87.73973190954925
09da831989,2023-09-05 05:25:00,ASSAULT,AGGRAVATED,41.62038358964155,-87.77504683618758
c52bc0d8d5,2018-10-26 07:33:00,ASSAULT,AGGRAVATED,41.79040248018979,-87.93820667975686
66919ceb49,2020-10-03 16:52:00,BURGLARY,UNLAWFUL ENTRY,41.812472174660684,-87.71051704884702
7fe7577f93,2020-08-10 17:11:00,THEFT,$500 AND UNDER,41.651363808730906,-87.54422982802421
d814f03435,2018-01-07 05:38:00,THEFT,$500 AND UNDER,41.85673520537582,-87.85586778054669
ca2e593958,2017-05-20 11:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.67059258154352,-87.66714707479358
f51b70fb35,2023-11-21 03:47:00,ASSAULT,AGGRAVATED,41.97022013507446,-87.64519953795732
6b01011609,2020-10-31 08:52:00,BATTERY,SIMPLE,41.91396864895371,-87.6210304403346
179635d9fb,2021-01-05 00:26:00,NARCOTICS,POSS: HEROIN(WHITE),42.0424910719655,-87.75672110293706
264cd932d9,2020-09-30 11:54:00,CRIMINAL DAMAGE,TO PROPERTY,41.984607765509544,-87.82225872497573
42389f1ce5,2022-04-27 23:56:00,CRIMINAL DAMAGE,TO VEHICLE,42.04833378252655,-87.9154231470545
2e4b37cc6a,2022-05-09 04:44:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.73079690837665,-87.79578341821907
3b34ec3de9,2020-09-16 02:27:00,BURGLARY,FORCIBLE ENTRY,41.92647665120321,-87.84997704932829
4f2dca3b24,2020-05-19 08:39:00,ASSAULT,AGGRAVATED,41.77968504149391,-87.70633333461193
5344239632,2021-04-25 18:50:00,ASSAULT,AGGRAVATED,41.77976238121404,-87.71729643211549
bb8922d73b,2022-07-25 10:15:00,ASSAULT,AGGRAVATED,41.96614703218274,-87.91105610081584
fad0375c9d,2022-05-16 15:38:00,CRIMINAL DAMAGE,TO VEHICLE,41.874460321873975,-87.80481665055893
47d9df2de9,2019-12-13 23:39:00,BATTERY,SIMPLE,41.85632775143547,-87.93289939686242
c59b0e5350,2017-01-23 06:47:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.80201063518733,-87.50747687909173
14a18ffe92,2019-08-29 22:27:00,ASSAULT,SIMPLE,41.83268081920461,-87.86376749493463
1d6b86510c,2017-02-07 12:47:00,BURGLARY,FORCIBLE ENTRY,42.04887477762468,-87.66976061758272
7790c94636,2023-07-03 18:12:00,CRIMINAL DAMAGE,TO PROPERTY,41.91925388525831,-87.80358270343264
89ccaa649b,2016-01-12 14:59:00,THEFT,$500 AND UNDER,41.95137776288662,-87.67291141482268
ff23f7073e,2019-01-01 13:34:00,BATTERY,SIMPLE,41.6608000826222,-87.90745940356932
9d2d9e2e99,2018-01-04 22:33:00,BURGLARY,FORCIBLE ENTRY,41.71706165617125,-87.59865187105459
dc9c793d10,2017-07-12 06:15:00,ASSAULT,SIMPLE,42.00989837570574,-87.7082854910747
b8a6784dec,2016-01-27 06:04:00,ASSAULT,AGGRAVATED,41.754350699161826,-87.70604140193441
794175de92,2022-01-29 21:48:00,ASSAULT,SIMPLE,41.86030574021592,-87.87980212804348
409b6b8723,2017-01-31 15:37:00,BURGLARY,UNLAWFUL ENTRY,41.69894689252958,-87.6575791735688
ccd7475681,2022-09-11 00:15:00,BURGLARY,UNLAWFUL ENTRY,41.663796337121006,-87.79238090594944
d0da438d1d,2019-05-16 09:42:00,BURGLARY,FORCIBLE ENTRY,41.67060963405219,-87.81194118066863
41c2466fc1,2017-03-08 21:44:00,BURGLARY,FORCIBLE ENTRY,41.73892284541126,-87.73095753373372
0dc92205b9,2017-11-09 20:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.82408645434138,-87.58803105399492
893f6652cc,2016-08-30 04:10:00,CRIMINAL DAMAGE,TO VEHICLE,42.04543685716003,-87.81236126262212
8610e2df60,2018-08-12 02:56:00,BURGLARY,UNLAWFUL ENTRY,41.77099516215172,-87.77609947369518
bb19ba373d,2023-11-28 20:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.047820767016326,-87.66341396868378
782050cb9c,2016-05-23 05:38:00,BURGLARY,FORCIBLE ENTRY,42.01761842019382,-87.55582791130217
af0274d91d,2021-02-22 14:07:00,CRIMINAL DAMAGE,TO VEHICLE,41.872291380121844,-87.78873672811623
aedff9a98c,2019-11-21 07:42:00,ASSAULT,SIMPLE,41.60449219593836,-87.89650141207393
b558ff5054,2018-09-01 23:31:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.64631808565235,-87.8663632735381
1ad938ac4c,2023-09-25 13:01:00,NARCOTICS,POSS: HEROIN(WHITE),41.90548500085765,-87.69626187034004
21a5fad1be,2019-06-08 11:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.00670864941958,-87.77109304178835
9f9021734d,2022-07-20 17:13:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.814814361126,-87.54644014291019
30ecec67a3,2019-03-30 07:03:00,THEFT,$500 AND UNDER,41.75502522051756,-87.77554947762131
4621d6db74,2020-05-25 08:13:00,ASSAULT,SIMPLE,42.00218693440184,-87.9164326701077
e920e7aaff,2019-12-16 05:08:00,THEFT,$500 AND UNDER,41.77066626444449,-87.55808240652958
671d4e9f87,2017-07-29 09:05:00,THEFT,$500 AND UNDER,41.71934741740608,-87.91647939921346
4c9957cf29,2020-08-26 11:28:00,ASSAULT,SIMPLE,41.82897654430197,-87.81267109968293
e5f2f814c7,2016-07-21 02:46:00,THEFT,OVER $500,42.01271609883731,-87.93165856122265
e3346b9dbc,2019-10-14 14:25:00,CRIMINAL DAMAGE,TO VEHICLE,41.894332166622235,-87.72490646346259
7aa32e62ec,2017-07-28 22:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.7255618932214,-87.69702551091859
dfcb7814b6,2023-12-09 12:04:00,NARCOTICS,POSS: HEROIN(WHITE),41.673742766693486,-87.81607879446298
2bc620e11d,2017-07-07 21:03:00,ASSAULT,SIMPLE,41.68428629047591,-87.56089242991256
fd790202f0,2016-12-22 17:22:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.84304899661893,-87.6068316067093
ef19ba049e,2016-12-30 11:45:00,THEFT,$500 AND UNDER,41.84935351845742,-87.69733863868555
c6c1bdefbe,2019-03-30 05:49:00,CRIMINAL DAMAGE,TO VEHICLE,41.9738974083164,-87.9011907010215
389b6d7a66,2020-01-08 07:10:00,BURGLARY,UNLAWFUL ENTRY,41.6289770812427,-87.79475879082523
a7bf08a1e8,2021-03-11 04:53:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.701176034658374,-87.9414333283493
cc16c8b64c,2018-12-16 23:01:00,CRIMINAL DAMAGE,TO VEHICLE,41.60099705585986,-87.67256491897022
3d93ce05ea,2022-08-05 14:38:00,BURGLARY,UNLAWFUL ENTRY,42.009921134819194,-87.63426735374884
9d78eec5d5,2019-05-29 06:52:00,CRIMINAL DAMAGE,TO VEHICLE,41.968760154316634,-87.72007540697179
0719f9424a,2019-01-22 14:06:00,ASSAULT,AGGRAVATED,41.69586329423943,-87.6941883741702
82c3a4b1d7,2021-06-08 02:35:00,BURGLARY,FORCIBLE ENTRY,41.837205245092996,-87.64744163055049
48d90cc57b,2020-03-24 20:43:00,BATTERY,SIMPLE,41.67143295306337,-87.59034364545161
84a53813e0,2020-11-16 17:31:00,NARCOTICS,POSS: HEROIN(WHITE),41.80163592894689,-87.86543902201531
ed3a722bbd,2023-02-12 21:20:00,CRIMINAL DAMAGE,TO VEHICLE,41.93426219473799,-87.79711193742094
fdfadea8f2,2018-05-18 10:51:00,ASSAULT,AGGRAVATED,41.659107803893136,-87.86579524009775
f2e7134ba7,2019-01-26 07:45:00,NARCOTICS,POSS: HEROIN(WHITE),41.966820504865396,-87.91402376429389
7ebd589c20,2020-05-20 00:00:00,BURGLARY,FORCIBLE ENTRY,41.85364653271636,-87.84964584460126
5540245542,2021-03-22 05:10:00,THEFT,OVER $500,41.60682280948887,-87.64660732965713
463eef534a,2019-05-07 02:19:00,BURGLARY,UNLAWFUL ENTRY,41.78635219724854,-87.85470035736614
db6a3df4cf,2018-12-02 16:30:00,CRIMINAL DAMAGE,TO VEHICLE,41.617966095278746,-87.82287328387307
8a46600c91,2021-04-30 00:49:00,THEFT,$500 AND UNDER,41.62662637494007,-87.69445463360073
b09d353c54,2023-12-20 07:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.74589633851365,-87.68540695335454
59ecb6d36e,2023-10-03 17:23:00,CRIMINAL DAMAGE,TO PROPERTY,41.85970545454953,-87.59540884561144
a0dcac10ae,2021-12-06 06:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.91903681929705,-87.61196603277483
fe4f033d4c,2016-06-24 14:09:00,NARCOTICS,POSS: HEROIN(WHITE),42.01632592801536,-87.68521955130971
ebc2e20f2b,2022-07-04 07:55:00,THEFT,OVER $500,41.69173931326158,-87.53822486098763
108150f145,2021-11-07 03:32:00,THEFT,OVER $500,41.70984492998191,-87.93939039260631
36bfc4ec7a,2019-06-05 16:53:00,THEFT,$500 AND UNDER,42.01022478678408,-87.94557135516823
a59e0d0500,2016-09-19 04:06:00,BURGLARY,FORCIBLE ENTRY,41.80909263292215,-87.79728016864486
dee9a7b06a,2023-10-25 04:49:00,ASSAULT,AGGRAVATED,42.04088915857829,-87.6940288568922
776a21af5b,2016-05-23 16:48:00,CRIMINAL DAMAGE,TO PROPERTY,41.90074196421818,-87.71631726590446
fc8e0ba1d2,2017-06-15 23:36:00,ASSAULT,SIMPLE,41.87219318153255,-87.75594802873003
7ef8c0e213,2018-08-06 19:38:00,BATTERY,SIMPLE,41.83342308560199,-87.6703049542479
bf54f4c2d4,2017-01-03 05:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.66864477997272,-87.89727658249674
2c7a633022,2022-05-21 16:29:00,BURGLARY,UNLAWFUL ENTRY,41.83236681717218,-87.63574999059819
75cbe7c712,2023-06-06 17:10:00,THEFT,$500 AND UNDER,41.654357740345866,-87.65680045715116
1f67cbea61,2017-09-25 22:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.008651210124675,-87.89902499210406
36607beeaa,2020-05-11 00:17:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.84150985868911,-87.72291796068059
cb0d9660fc,2021-03-01 00:47:00,BURGLARY,UNLAWFUL ENTRY,41.96431037931812,-87.88890816303098
67be3e25db,2018-10-25 07:02:00,BURGLARY,UNLAWFUL ENTRY,41.97070059496818,-87.85194953328296
2bdc128016,2022-09-09 07:17:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.688511811103865,-87.61837190375421
43f50cb82b,2021-01-17 12:14:00,NARCOTICS,POSS: HEROIN(WHITE),41.851387137956394,-87.91868483235004
4651b46d66,2018-01-06 19:07:00,THEFT,OVER $500,41.966317561763326,-87.91279400772102
8cf1a1795e,2021-08-31 17:00:00,ASSAULT,AGGRAVATED,41.70264406957807,-87.65670733843397
fdda3f9ce7,2022-02-20 19:40:00,THEFT,OVER $500,41.96702999454305,-87.54949963563125
825f393029,2019-10-21 11:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.68905571216942,-87.76456430396455
2e9c63dc43,2020-07-31 22:04:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.664824282914466,-87.50456737017133
5a718b756c,2018-05-04 03:52:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.74518522959964,-87.56578378295171
76742f444b,2018-02-22 18:33:00,BATTERY,SIMPLE,41.8875729164917,-87.75346175880574
6b67af50d0,2016-05-27 23:07:00,CRIMINAL DAMAGE,TO VEHICLE,41.808680832085976,-87.94511054728592
0be3a0b30f,2018-11-09 23:14:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69073789594088,-87.87511700380855
7b0ff4ab64,2019-10-01 05:21:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.02358502522741,-87.80664539689072
8e5ca3ad7c,2022-05-20 12:01:00,CRIMINAL DAMAGE,TO PROPERTY,41.713552545263006,-87.77958877088442
4877e0bdb7,2023-06-05 12:18:00,ASSAULT,AGGRAVATED,42.00062610058265,-87.54486429321227
ca07fe0fd0,2021-12-09 11:52:00,ASSAULT,SIMPLE,41.91098843428504,-87.9276781059028
22b8a92605,2021-04-18 23:37:00,BURGLARY,FORCIBLE ENTRY,41.750811688888305,-87.82680322234764
eeba1c9d6d,2023-02-04 14:03:00,ASSAULT,AGGRAVATED,41.67979066270377,-87.87723424644285
0102f518c4,2017-05-16 17:25:00,BATTERY,SIMPLE,41.941837356600836,-87.56517389018937
2466f837e9,2022-12-09 01:52:00,NARCOTICS,POSS: HEROIN(WHITE),41.915956522139254,-87.54001403269022
4a6c04a79b,2017-01-12 22:07:00,ASSAULT,SIMPLE,41.98232150841638,-87.59140876397502
640138dec5,2022-06-06 21:40:00,CRIMINAL DAMAGE,TO PROPERTY,41.73305199092198,-87.8549205507496
812bdd3e32,2019-09-22 09:11:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.679989275140855,-87.78791611870244
a81618241d,2020-01-03 16:19:00,THEFT,$500 AND UNDER,41.95622647433961,-87.51707240277865
fe4874d592,2018-06-26 07:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.87505138450143,-87.53898597020806
ab3c3a64a1,2017-09-21 02:05:00,THEFT,OVER $500,41.75381791537961,-87.54956169759251
49d7abee49,2022-06-28 11:05:00,CRIMINAL DAMAGE,TO PROPERTY,42.00986877698757,-87.61248450709842
74ae9bc8a4,2019-06-30 23:24:00,NARCOTICS,POSS: HEROIN(WHITE),41.88170632496332,-87.88304049998177
0760c39d37,2017-05-29 11:22:00,THEFT,$500 AND UNDER,41.74771473124743,-87.50807212105036
258e9f4dd9,2023-03-22 06:29:00,BURGLARY,FORCIBLE ENTRY,41.7709397727399,-87.71275633674834
1ca0f4e39a,2023-02-12 23:29:00,BURGLARY,UNLAWFUL ENTRY,41.88031223180948,-87.89808274925285
d158a445ed,2019-06-26 10:33:00,THEFT,$500 AND UNDER,41.64416971475551,-87.77510840033715
567ec40451,2017-01-28 12:48:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.794167947417776,-87.50928482006384
34bd5192b8,2017-06-28 22:14:00,ASSAULT,SIMPLE,41.653458190253765,-87.59668175254075
eb55fb2e4f,2016-06-27 13:39:00,NARCOTICS,POSS: HEROIN(WHITE),41.75371880299053,-87.61726249408328
747c862d6e,2023-01-04 08:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.65899995412115,-87.69826573285896
2920749f30,2018-12-18 04:28:00,ASSAULT,AGGRAVATED,41.71360163817928,-87.8496232769221
7250613877,2023-04-06 03:16:00,THEFT,OVER $500,41.759552111547805,-87.81748197631102
56193bdd70,2023-10-08 06:12:00,ASSAULT,SIMPLE,41.810306603352785,-87.5539099888249
750ce7a5f8,2018-10-26 09:56:00,THEFT,OVER $500,41.74344146685907,-87.8561683319214
fe17b3ea55,2016-06-08 03:10:00,ASSAULT,AGGRAVATED,41.871423696966126,-87.8426180568562
193d1c2493,2023-06-16 17:08:00,BURGLARY,FORCIBLE ENTRY,41.842670467592924,-87.76563757291136
91943050c6,2019-02-06 00:56:00,THEFT,OVER $500,42.00362972384179,-87.61626258590451
43e95210ed,2023-12-12 08:11:00,CRIMINAL DAMAGE,TO PROPERTY,41.602645957025864,-87.7395787661295
3d7793a020,2016-06-26 18:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69266830187505,-87.58289017535091
f4a44ab02e,2022-08-09 06:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.83754579159214,-87.909181456263
a632c21ff5,2018-05-19 15:12:00,CRIMINAL DAMAGE,TO VEHICLE,41.686398257667555,-87.9066350052501
f4ec93348f,2022-03-17 08:20:00,NARCOTICS,POSS: HEROIN(WHITE),41.71076004553929,-87.8193996066865
5d3342dd92,2016-12-22 13:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.7583432426035,-87.716484855739
cd40b40d7b,2019-04-05 20:18:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.60555151315391,-87.91706383300888
352d6b2043,2016-04-12 14:34:00,THEFT,$500 AND UNDER,41.81767407610671,-87.53321830280565
f0f0ef4290,2016-05-25 09:04:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.913823878082525,-87.6871960617339
74a93b1a14,2021-12-08 07:27:00,BURGLARY,FORCIBLE ENTRY,41.88901326246506,-87.92765182655278
3cc333fbf2,2019-06-25 05:49:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.916198911914336,-87.55427727761295
6b2c650242,2020-02-28 13:48:00,BATTERY,SIMPLE,41.949759334220566,-87.5050988268645
385169f44d,2017-02-12 23:36:00,THEFT,OVER $500,41.65224086383096,-87.51987332413195
c0a197f92e,2020-10-02 23:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.82453681359601,-87.86063723730307
8821b48fd1,2020-04-07 14:30:00,NARCOTICS,POSS: HEROIN(WHITE),41.717581631291374,-87.7351282297043
83878ce3e2,2018-12-30 11:29:00,THEFT,$500 AND UNDER,42.02439141483619,-87.60819880602943
e6820c308c,2018-08-29 22:29:00,ASSAULT,AGGRAVATED,41.98388179382316,-87.67068866681575
65a67d58a5,2016-06-09 01:24:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.72214018423434,-87.81121962721456
cb2513f819,2019-06-14 08:41:00,NARCOTICS,POSS: HEROIN(WHITE),41.912284357106955,-87.90913273580331
ba3f9db958,2020-12-13 19:44:00,ASSAULT,SIMPLE,42.00882121760633,-87.78458267135402
679c09e4f5,2019-12-07 09:03:00,THEFT,OVER $500,41.89941004398447,-87.81577603777335
eb7fb0fa21,2023-06-29 18:56:00,BURGLARY,UNLAWFUL ENTRY,41.72859002590882,-87.67181869985899
65671e73b6,2023-10-03 21:19:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.767694976495974,-87.64782199737041
